gene,Kidney_T0-1.counts.rev.txt,Kidney_T0-2.counts.rev.txt,Kidney_T12.counts.rev.txt,Kidney_T24.counts.rev.txt,Kidney_T48.counts.rev.txt
SLC38A2,5143.67113,4086.060603,22539.75602,21658.83697,17138.15241
SLC38A3,3966.282115,3970.487721,10982.597,9660.4444,4752.324125
SLC38A4,81.86785463,64.6213964,503.2985082,206.6547508,276.8529522
SLC38A5,96.94877522,89.47577963,796.3696749,298.0085676,342.7248616
SLC38A6,2417.256129,2531.418932,1792.277165,1383.611207,1410.040726
SLC38A7,1453.15442,1666.486396,1071.624965,1180.504177,1112.185136
SLC38A8,9.694877522,6.213595808,10.68952584,11.53009339,10.50131888
SLC38A9,1440.227916,1622.991225,936.2243046,1240.815435,1176.147714
SLC39A1,3008.643658,2855.768633,10117.63621,6633.35142,6758.076031
SLC39A10,1955.133634,1911.302071,1875.120991,1851.910384,1710.760312
SLC39A11,5744.753536,5965.051976,3899.004549,5232.888539,4050.645091
SLC39A12,0,0,0.89079382,0,0
SLC39A13,1098.752786,1293.670647,1828.799712,1691.376007,1494.051277
SLC39A14,5482.991843,5967.537414,9617.010078,7116.728412,5972.386446
SLC39A2,3.231625841,7.45631497,10.68952584,7.095442086,8.591988173
SLC39A4,2.154417227,3.728157485,4.453969099,7.095442086,12.41064958
SLC39A6,1606.118043,1601.864999,4244.632551,2746.823018,2554.684484
SLC39A7,7525.379374,7696.159768,11800.34573,11480.4253,10285.56451
SLC39A8,3328.574616,3656.079773,2530.745242,3623.110115,2938.459955
SLC39A9,7311.01486,6255.848259,6603.454586,6845.327753,7062.614278
SLC3A1,21350.27472,19856.16676,10376.85721,12951.8426,11833.07705
SLC3A2,35770.86643,43810.82132,7155.746754,7920.287229,7621.09351
SLC40A1,15174.63774,15674.41679,5274.390207,7012.070642,7166.672802
SLC41A1,1876.497405,1809.399099,1838.598444,1879.405223,1324.120844
SLC41A2,1059.973276,813.9810508,1400.327885,1237.267714,1365.171454
SLC41A3,385.6406837,374.0584676,348.3003835,458.5429448,741.774979
SLC43A1,81.86785463,63.37867724,63.2463612,48.78116434,28.63996058
SLC43A2,14355.95919,15470.61084,7691.11384,6973.93264,7501.760341
SLC43A3,234.8314778,221.2040108,464.9943739,487.8116434,603.3485028
SLC44A1,5905.25762,5568.624563,7171.781043,7568.175915,7509.397663
SLC44A2,5208.303647,4637.827911,3638.892754,7120.276133,7742.336009
SLC44A3,1350.819601,1143.301629,689.4744165,878.0609582,901.2040928
SLC44A4,9263.994077,10274.80203,7153.074373,9627.627981,7152.352822
SLC44A5,32.31625841,26.09710239,23.16063931,31.04255913,27.68529522
SLC45A1,0,0,0,0,0
SLC45A2,5004.711219,5680.469288,1784.260021,2059.452066,2036.301197
SLC45A3,722.8069797,761.7868461,1150.014821,1569.866562,1157.054407
SLC45A4,722.8069797,676.0392239,927.3163664,983.6056592,1034.857242
SLC46A1,9102.412785,9975.30671,3071.457091,5516.706222,4972.851822
SLC46A2,221.9049744,287.0681263,89.9701758,153.4389351,336.9968695
SLC46A3,16998.35192,17240.24293,1559.779978,3403.151411,3306.006116
SLC47A1,2287.991095,2796.118114,387.4953116,821.2974215,704.5430302
SLC47A2,23128.74614,26078.46161,8343.174916,9240.039457,7975.274355
SLC48A1,3198.232374,3156.50667,2329.425839,2633.295944,2459.217948
SLC49A3,778.8218276,838.8354341,1415.47138,1670.089681,2496.449897
SLC49A4,4890.527106,4815.536751,10607.57281,6738.009191,4860.20131
SLC4A1,2702.716411,2684.273389,5506.887394,7994.789371,7173.355459
SLC4A10,0,3.728157485,0,0,5.727992116
SLC4A11,1807.556054,1864.078742,2766.805604,3134.411542,1916.013363
SLC4A1AP,2200.737198,1854.136989,1946.384496,1859.005827,1846.322792
SLC4A2,4984.244255,5307.653539,4234.833819,4243.074368,4005.775819
SLC4A3,241.2947294,305.7089138,270.8013212,236.8103796,260.6236413
SLC4A4,97016.63936,91983.5869,23374.42983,24036.697,17117.14977
SLC4A5,45.24276177,49.70876646,23.16063931,16.85167495,37.23194875
SLC4A7,612.9317011,589.0488826,2784.621481,1824.415546,1242.019624
SLC4A8,646.3251681,416.3109191,572.7804261,495.7940158,391.4127946
SLC4A9,2264.292506,2648.234533,323.3581566,318.4079636,364.6821647
SLC50A1,827.2962152,896.0005155,1407.454235,1454.565628,1650.616395
SLC51A,4955.159622,5714.022705,1875.120991,2982.746467,2321.746137
SLC51B,11003.68599,12959.07542,1174.957048,2282.071561,3475.936549
SLC52A3,1251.716409,1327.224065,974.5284388,1475.851954,1030.083915
SLC5A1,1256.025243,956.8937544,1696.071433,1298.465902,995.7159627
SLC5A10,5743.676328,6445.984291,4611.639605,4366.357674,3566.629757
SLC5A11,7982.115826,9089.247948,926.4255726,1959.228946,2181.410331
SLC5A12,178535.4784,174459.1295,20783.11061,13589.54546,9204.88333
SLC5A2,38466.04238,44391.17117,9428.161789,11123.87933,6432.535146
SLC5A3,667.8693404,550.5245886,2025.665146,2050.582763,1352.760805
SLC5A4,690.4907213,756.8159694,1346.880256,855.8877016,991.8973013
SLC5A5,0,0,4.453969099,0,0.954665353
SLC5A6,7049.253167,8220.587254,18305.813,12102.16341,8801.059885
SLC5A7,0,0,0,0,0
SLC5A8,648.4795854,345.4759269,299.3067234,554.331413,97.37586596
SLC5A9,1960.519677,1982.137063,358.9899094,833.7144451,674.9484043
SLC66A1,2216.895327,2433.244118,645.8255193,572.0700182,610.9858257
SLC66A2,2282.605052,2412.117893,3523.089557,3282.528895,3215.312908
SLC66A3,271.4565706,227.4176066,510.4248587,617.3034615,822.9215339
SLC6A1,4.308834454,0,5.344762919,7.095442086,0.954665353
SLC6A11,0,0,0,0,0.954665353
SLC6A12,17.23533782,22.36894491,92.64255726,123.2833062,155.6104525
SLC6A13,79.7134374,99.41753293,68.59112412,61.19818799,43.91460622
SLC6A14,3.231625841,3.728157485,17.8158764,4.434651304,8.591988173
SLC6A15,14.00371198,16.1553491,65.91874266,29.26869861,23.86663381
SLC6A17,1253.870826,1205.437587,1908.080362,1914.882433,1047.267892
SLC6A18,53944.45295,62656.65741,17930.7888,24713.42479,15670.83176
SLC6A19,11130.7966,10515.88955,3679.86927,6263.501502,4607.214992
SLC6A2,1.077208614,0,2.672381459,0.886930261,0
SLC6A20,1854.953233,1412.971687,440.052147,987.1533802,977.577321
SLC6A3,0,0,0,0,0
SLC6A4,19.38975504,33.55341736,18.70667022,19.51246574,25.77596452
SLC6A5,0,0,0,1.773860522,1.909330705
SLC6A6,8015.509294,7655.150035,11303.28278,10660.0148,8143.295458
SLC6A7,17.23533782,16.1553491,63.2463612,29.26869861,19.09330705
SLC6A8,18131.57538,18640.78742,21550.97488,10848.93095,8623.49213
SLC6A9,46.31997038,34.79613652,123.8203409,291.8000558,209.0717122
SLC7A1,539.6815154,544.3109928,1850.178764,1360.55102,1202.878344
SLC7A10,48.47438761,48.4660473,8.907938198,7.095442086,15.27464564
SLC7A11,115.2613217,106.8738479,262.7841768,228.8280073,249.167657
SLC7A13,1215.091316,1655.301923,124.7111348,146.343493,95.46653526
SLC7A14,0,0,0,0,0
SLC7A2,1384.213068,1144.544348,603.067416,526.8365749,926.9800574
SLC7A3,7.540460295,6.213595808,6.235556738,7.095442086,5.727992116
SLC7A4,192.8203418,205.0486617,396.4032498,564.0876459,340.8155309
SLC7A5,657.0972543,682.2528197,2216.295024,1205.338224,1087.363837
SLC7A6OS,1704.144027,1755.962175,1914.315919,1639.934052,1642.979072
SLC7A7,29741.72982,31195.97911,13916.87185,10049.80678,9607.752108
SLC7A8,55014.1211,52159.40865,2737.409408,4229.770414,5714.626801
SLC7A9,5460.370462,5371.032216,1928.56862,2541.055197,2168.045016
SLC8A1,8800.794373,7885.05308,6281.878017,12218.35127,5336.579321
SLC8A2,4.308834454,0,3.563175279,2.660790782,0.954665353
SLC8A3,1.077208614,0,14.25270112,10.64316313,19.09330705
SLC8B1,605.3912408,633.7867724,885.4490569,682.9363008,812.420215
SLC9A1,673.2553835,591.5343209,720.6522002,845.2445385,842.9695063
SLC9A2,1887.269491,1347.107571,1177.62943,1491.816699,1099.774486
SLC9A3,9669.024515,9980.277587,5658.322343,7752.657409,5948.519812
SLC9A3R1,50479.07284,61453.70526,16857.38225,22140.4401,18437.45195
SLC9A3R2,2275.064592,2110.137136,3367.200639,6180.130057,5941.837154
SLC9A4,26.93021534,31.06797904,199.5378156,173.8383311,107.8771848
SLC9A5,71.0957685,104.3884096,65.91874266,48.78116434,21.00263776
SLC9A6,2273.987383,2130.020643,2338.333777,2387.616262,2190.956984
SLC9A7,284.383074,212.5049766,432.9257964,442.5782001,313.1302356
SLC9A8,1524.250188,1581.981493,1136.652914,1227.511481,1200.014348
SLC9A9,233.7542691,183.9224359,165.6876505,379.6061516,582.3458651
SLC9B1,43.08834454,49.70876646,38.30413425,28.38176834,62.05324792
SLC9B2,64.63251681,63.37867724,44.53969099,57.65046695,68.73590539
SLC9C1,0,0,0,0,0.954665353
SLC9C2,735.7334831,730.718867,259.2210016,359.2067556,383.7754717
SLCO1A2,11.84929475,3.728157485,13.3619073,8.869302608,12.41064958
SLCO1C1,5.386043068,3.728157485,0.89079382,2.660790782,1.909330705
SLCO2A1,1508.092059,1149.515224,4111.904272,3176.984194,2703.612279
SLCO2B1,1205.396439,1185.55408,1597.193319,1814.659314,2937.50529
SLCO3A1,392.1039353,278.3690922,932.6611293,872.7393766,1039.630569
SLCO4A1,137.8827025,141.6699844,1876.902578,1587.605167,971.8493289
SLCO4C1,4036.300675,4123.342178,4236.615407,4720.242848,2564.231137
SLCO5A1,1.077208614,0,4.453969099,0.886930261,0.954665353
SLCO6A1,1.077208614,0,4.453969099,2.660790782,0
SLF1,633.3986648,565.4372185,556.7461374,435.482758,558.4792313
SLF2,5.386043068,1.242719162,0.89079382,2.660790782,0
SLFN11,28.00742395,17.39806826,38.30413425,58.53739721,123.1518305
SLFN14,0,0,0,0.886930261,0.954665353
SLFNL1,8.617668908,13.66991078,8.907938198,1.773860522,9.546653526
SLIRP,3081.893843,4446.44916,2962.780245,3859.033565,3591.451056
SLIT1,7.540460295,1.242719162,1.78158764,3.547721043,0.954665353
SLIT2,1061.050484,1021.515151,682.348066,1193.808131,1003.353286
SLIT3,1501.628807,989.2044526,1220.387533,1222.189899,1523.645903
SLITRK1,0,0,0,0,0
SLITRK2,2.154417227,4.970876646,0,0,3.81866141
SLITRK3,0,0,0,0,0
SLITRK4,16.1581292,9.941753293,14.25270112,7.095442086,7.637322821
SLITRK5,17.23533782,27.33982155,34.74095897,38.13800121,72.5545668
SLITRK6,61.40089097,55.92236227,47.21207245,48.78116434,147.0184643
SLK,3544.016339,2940.273536,3801.017229,3530.869368,3616.272356
SLMAP,4427.327402,4096.002357,5184.420031,4530.439772,4647.310936
SLN,147.5775801,126.7573545,407.0927756,191.5769363,194.7517319
SLPI,628.0126217,606.4469509,5567.461374,1837.7195,1141.779762
SLTM,3134.677065,3141.594041,3519.526382,3516.678484,2905.046668
SLU7,4791.423913,4410.410304,4303.424943,4126.886503,3891.215977
SLX4,138.9599111,124.2719162,202.2101971,252.7751243,220.5276964
SMAD1,1021.193766,923.3403371,1201.680863,1183.164968,1249.656947
SMAD2,2515.282113,2172.273094,2526.291273,2912.678976,2944.187947
SMAD3,4406.860438,4261.284005,5310.02196,4724.677499,5215.336821
SMAD4,4037.377884,4743.45904,7231.464229,6631.57756,4995.76379
SMAD5,4357.308842,4299.808299,3994.319488,3850.164262,3908.399953
SMAD6,394.2583526,387.7283784,284.1632285,363.6414069,319.8128931
SMAD7,600.0051978,658.6411556,481.9194565,569.4092274,586.1645265
SMAD9,575.2293996,408.8546042,220.9168673,198.6723784,222.4370272
SMAP1,3704.520422,3951.846934,3381.45334,3183.192706,3335.600742
SMAP2,3062.504088,3328.001915,3230.909184,3035.962283,3508.395171
SMARCA1,5944.03713,5462.993434,3137.375833,3978.76915,5177.150207
SMARCA2,17023.12772,18721.56417,5021.404762,7120.276133,8871.705122
SMARCA4,3556.942842,3457.244708,3916.820426,4120.677992,4272.127453
SMARCA5,7202.21679,6390.061929,11019.11955,8652.891624,8627.310791
SMARCAD1,1804.324428,1596.894123,1679.14635,1503.346792,1693.576335
SMARCAL1,1017.96214,1000.388925,997.6890782,1006.665846,873.5187976
SMARCB1,3285.486271,3518.137946,4637.472626,4479.884747,4574.75637
SMARCC1,1263.565704,1033.942342,2015.866414,1749.913405,1806.226847
SMARCD1,1817.250931,2004.506008,1501.87838,1447.470186,1636.296414
SMARCD2,1052.432815,1078.680232,1140.216089,1063.429383,1178.057045
SMARCD3,377.0230147,344.2332078,1512.567906,1889.161455,1195.241021
SMARCE1,3060.349671,3100.584308,4360.435748,4190.745482,4733.230818
SMC1A,6009.746855,5269.129245,7918.266264,7235.577067,7215.360735
SMC1B,2.154417227,1.242719162,1.78158764,0.886930261,12.41064958
SMC2,931.7854507,866.1752556,1117.946244,1474.078093,3364.240703
SMC3,9507.443223,8909.053669,7537.006509,7036.017759,8388.644453
SMC4,2236.285082,2409.632454,1827.018124,2035.504948,3721.285544
SMC6,2847.062366,2417.088769,3491.02098,3194.722799,3459.707238
SMCHD1,2395.711957,2015.69048,2996.63041,2732.632133,2659.697672
SMCO1,0,0,0,0,0
SMCO3,6170.250938,6554.100858,870.3055619,1452.791767,1444.408678
SMCP,0,0,0,0,0
SMCR8,1825.8686,1703.767971,1796.731135,1826.189407,1667.800371
SMDT1,4091.238314,5202.02241,3752.023569,4975.678763,4621.534972
SMG1,1277.569416,951.9228778,1399.437091,1213.320597,1204.787675
SMG5,2737.187087,2850.797757,4259.776046,4236.865856,3850.165367
SMG6,1273.260581,1237.748285,1472.482184,1499.799071,1503.59793
SMG7,2422.642172,2362.409126,3192.60505,3176.097264,2616.737731
SMG9,524.6005948,615.145985,750.9391901,603.9995076,609.0764949
SMIM1,819.7557549,941.9811245,342.0648268,549.0098314,467.7860228
SMIM13,85.09948047,60.89323892,58.79239211,60.31125773,63.96257862
SMIM14,9402.953988,10263.61756,9751.519945,10280.40865,8764.782602
SMIM15,3021.570161,3378.9534,5069.507628,4100.278596,3735.605525
SMIM17,2.154417227,0,0,0,0.954665353
SMIM18,0,0,0,0,2.863996058
SMIM19,4853.902013,5444.352647,3404.613979,4466.580793,4043.962434
SMIM2,4.308834454,1.242719162,0,0,0.954665353
SMIM23,0,0,0,0,0
SMIM26,1230.172237,1554.641671,831.1106339,959.6585422,920.2973999
SMIM28,0,0,0,0,0
SMIM29,527.8322206,582.8352868,605.7397975,484.2639224,449.6473811
SMIM31,1.077208614,1.242719162,3.563175279,7.095442086,1.909330705
SMIM32,2.154417227,2.485438323,5.344762919,7.982372347,9.546653526
SMIM33,0,0,1.78158764,2.660790782,0
SMIM35,8.617668908,7.45631497,1.78158764,7.095442086,5.727992116
SMIM4,1376.672608,1833.010763,1037.7748,1223.07683,1205.74234
SMIM5,1038.429103,1106.020054,921.0808097,1160.104781,863.9721441
SMIM7,10704.22199,11353.48226,9555.545305,9471.528255,9025.406243
SMIM8,562.3028963,616.3887041,317.1225998,511.7587605,521.2472825
SMIM9,1.077208614,8.699034131,3.563175279,7.982372347,11.45598423
SMKR1,64.63251681,78.29130718,73.93588704,63.85897878,160.3837792
SMLR1,662.4832973,739.4179011,96.20573254,170.2906101,159.4291139
SMNDC1,2508.818861,2587.341294,3023.354224,2225.308024,2007.661236
SMO,931.7854507,864.9325365,771.4274479,789.3679321,1175.193049
SMOC1,22.62138088,8.699034131,24.94222695,18.62553548,30.54929128
SMOC2,973.7965867,585.3207251,1750.409856,2643.939107,3484.528537
SMOX,154.0408317,141.6699844,546.9474053,282.9307532,340.8155309
SMPD1,2979.559025,3350.37086,3222.89204,4147.285899,3212.448911
SMPD2,2065.008912,2648.234533,2275.087416,1887.387595,1748.946926
SMPD3,58.16926513,83.26218383,513.0972402,443.4651304,346.543523
SMPD4,3366.276917,3775.380813,2891.516739,3058.135539,2855.40407
SMPDL3A,12831.709,13618.95929,4743.47709,4993.417368,4296.948752
SMPDL3B,7097.727555,7620.353899,14033.56584,7848.445878,5741.35743
SMPX,3.231625841,2.485438323,0.89079382,0.886930261,0.954665353
SMS,53950.9162,65285.00844,15995.09383,14718.60768,14739.07838
SMTN,3065.735714,3021.050282,3874.953116,3702.046908,5172.37688
SMTNL2,2671.477362,3125.438691,2038.13626,2460.344543,1815.773501
SMU1,6078.688206,6310.527903,7349.049013,5802.297766,6239.692744
SMURF1,969.4877522,984.233576,798.1512625,883.3825397,938.4360416
SMURF2,1190.315518,991.6898909,2009.630857,1481.173535,1512.189918
SMYD1,0,0,0,0,1.909330705
SMYD2,1470.389758,1605.593157,1421.706936,1731.287869,1560.877851
SMYD3,774.5129932,782.9130718,463.2127863,767.1946756,781.8709238
SMYD4,665.7149232,676.0392239,547.8381992,541.9143893,571.8445462
SMYD5,936.0942852,884.8160431,1755.754619,1324.186879,1447.272675
SNAI1,124.9561992,108.1165671,255.6578263,195.1246574,274.9436215
SNAI2,431.960654,467.2624048,1231.077059,872.7393766,1256.339604
SNAI3,37.70230147,55.92236227,27.61460841,8.869302608,17.18397635
SNAP23,6031.291027,7202.800261,6264.952935,6745.991563,5515.101742
SNAP25,49.55159622,62.13595808,6.235556738,7.982372347,1.909330705
SNAP29,1766.622126,2153.632307,1645.296185,1549.467166,1353.71547
SNAP47,868.2301425,786.6412293,889.0122321,807.9934676,817.1935418
SNAP91,34.47067563,23.61166407,39.19492807,23.94711704,45.82393692
SNAPC1,559.0712704,521.9420479,546.9474053,509.0979697,400.0047827
SNAPC2,1231.249445,1446.525104,1503.659968,1103.341244,1017.673266
SNAPC3,682.950261,709.5926413,854.2712732,894.9126331,812.420215
SNAPC4,754.0460295,818.9519275,668.0953648,528.6104354,624.3511406
SNAPC5,263.9161103,355.4176802,234.2787746,163.195168,217.6637004
SNAPIN,2241.671125,2137.476958,1737.047949,2068.321368,1898.829386
SNCA,61.40089097,36.03885569,25.83302077,52.32888539,41.05061016
SNCAIP,45.24276177,50.95148563,51.66604155,75.38907217,117.4238384
SNCB,0,0,0,0,0
SNCG,51.70601345,93.20393712,36.52254661,44.34651304,57.27992116
SND1,8402.227186,9212.277145,9332.84685,9912.332594,9320.397837
SNED1,269.3021534,234.8739215,334.0476824,279.3830321,404.7781095
SNF8,4937.924285,5741.362527,5718.005529,6337.116713,6912.731818
SNIP1,796.0571654,797.8257017,942.4598613,828.3928636,855.3801559
SNORA17B,8.617668908,2.485438323,8.017144378,4.434651304,4.773326763
SNORA27,12.92650336,21.12622575,13.3619073,7.095442086,4.773326763
SNORA30,0,0,0,0,0
SNORA48,15.08092059,38.52429401,7.126350558,6.208511825,2.863996058
SNORA50D,0,0,0,0,0
SNORA62,19.38975504,18.64078742,31.17778369,10.64316313,16.22931099
SNORA63,72.17297711,58.40780059,71.26350558,22.17325652,32.45862199
SNORA66,3.231625841,8.699034131,8.017144378,7.095442086,2.863996058
SNORA67,0,0,0,0,0
SNORA70,37.70230147,42.25245149,35.63175279,31.92948939,18.1386417
SNORA71,42.01113593,39.76701317,156.7797123,93.12767738,69.69057074
SNORA72,36.62509286,60.89323892,36.52254661,21.28632626,19.09330705
SNORA73,369.4825545,351.6895227,390.1676931,290.9131255,325.5408852
SNORA74,0,4.970876646,3.563175279,2.660790782,1.909330705
SNORA75,20.46696366,13.66991078,14.25270112,5.321581565,11.45598423
SNORC,0,0,0,0,0
SNORD115,0,0,0.89079382,0,0.954665353
SNORD116,0,0,0,0,0
SNORD11B,0,0,1.78158764,0.886930261,0
SNORD14,62.47809959,91.96121796,80.17144378,47.00730382,29.59462593
SNORD15,33.39346702,34.79613652,20.48825786,21.28632626,21.95730311
SNORD16,0,6.213595808,1.78158764,0,0
SNORD18,16.1581292,22.36894491,27.61460841,12.41702365,14.31998029
SNORD21,105.5664441,141.6699844,76.6082685,38.13800121,36.2772834
SNORD22,215.4417227,248.5438323,113.1308151,63.85897878,86.87454709
SNORD24,135.7282853,136.6991078,129.1651039,62.08511825,75.41856285
SNORD26,26.93021534,24.85438323,11.58031966,6.208511825,14.31998029
SNORD27,26.93021534,23.61166407,24.94222695,13.30395391,26.73062987
SNORD28,18.31254643,14.91262994,17.8158764,7.982372347,10.50131888
SNORD29,45.24276177,59.65051976,36.52254661,20.399396,10.50131888
SNORD30,52.78322206,63.37867724,32.06857751,27.49483808,19.09330705
SNORD31,102.3348183,100.6602521,37.41334043,21.28632626,29.59462593
SNORD33,66.78693404,103.1456904,104.2228769,62.08511825,50.59726369
SNORD34,88.33110631,95.68937544,85.5162067,58.53739721,72.5545668
SNORD36,107.7208614,114.3301629,104.2228769,61.19818799,62.05324792
SNORD39,0,2.485438323,4.453969099,3.547721043,4.773326763
SNORD42,58.16926513,86.99034131,100.6597016,38.13800121,55.37059045
SNORD58,14.00371198,16.1553491,12.47111348,7.982372347,8.591988173
SNORD62,1.077208614,1.242719162,0.89079382,2.660790782,1.909330705
SNORD63,1.077208614,1.242719162,2.672381459,0.886930261,0
SNORD73,17.23533782,31.06797904,22.26984549,7.095442086,10.50131888
SNORD79,40.93392732,42.25245149,25.83302077,16.85167495,19.09330705
SNORD81,35.54788425,23.61166407,15.14349494,10.64316313,11.45598423
SNORD82,0,0,0.89079382,0,0
SNORD83,3.231625841,7.45631497,1.78158764,0.886930261,0
SNORD88B,2.154417227,11.18447245,8.907938198,6.208511825,12.41064958
SNORD96,28.00742395,27.33982155,67.7003303,16.85167495,32.45862199
